user_id,cant_minutos_llamada,cant_mensajes,cant_llamadas,first_name,last_name,age,city,reg_date,plan,churn_date,grupo_uso,grupo_edad
13303,25.520000000000003,5,5,Mariana,Gomez,59.0,GDL,2024-06-23 10:08:11.522880720,Basico,,Medio uso,Adulto
13304,19.17,6,6,Carlos,Garcia,26.0,GDL,2024-06-23 16:42:29.437359344,Premium,,Medio uso,Joven
13305,24.61,8,7,Mariana,Ramirez,20.0,CDMX,2024-06-23 23:16:47.351837968,Basico,,Medio uso,Joven
13306,44.940000000000005,4,9,Carlos,Gomez,77.0,MTY,2024-06-24 05:51:05.266316576,Basico,,Medio uso,Adulto Mayor
13307,31.229999999999997,4,7,Carlos,Torres,68.0,GDL,2024-06-24 12:25:23.180795200,Basico,,Medio uso,Adulto Mayor
13308,11.0,5,3,Ana,Lopez,43.0,Medellín,2024-06-24 18:59:41.095273824,Basico,,Medio uso,Adulto
13309,15.120000000000001,5,5,Ana,Torres,26.0,Bogotá,2024-06-25 01:33:59.009752448,Basico,,Medio uso,Joven
13310,14.49,5,4,Sofia,Lopez,59.0,MTY,2024-06-25 08:08:16.924231056,Basico,,Medio uso,Adulto
13311,36.34,5,5,Carlos,Gomez,68.0,MTY,2024-06-25 14:42:34.838709680,Basico,,Medio uso,Adulto Mayor
13312,36.64,4,8,Mateo,Gomez,33.0,GDL,2024-06-25 21:16:52.753188304,Basico,,Medio uso,Adulto
13313,48.519999999999996,2,6,Luis,Lopez,41.0,Bogotá,2024-06-26 03:51:10.667666928,Basico,"1,72705E+18",Medio uso,Adulto
13314,17.38,3,6,Sofia,Ramirez,67.0,,2024-06-26 10:25:28.582145536,Premium,,Medio uso,Adulto Mayor
13315,31.729999999999997,6,5,Ana,Garcia,31.0,Medellín,2024-06-26 16:59:46.496624160,Premium,,Medio uso,Adulto
13316,5.82,6,2,Mariana,Torres,78.0,Medellín,2024-06-26 23:34:04.411102784,Basico,,Medio uso,Adulto Mayor
13317,24.87,5,8,Sofia,Torres,20.0,Cali,2024-06-27 06:08:22.325581392,Basico,,Medio uso,Joven
13318,23.13,8,5,Sofia,Torres,51.0,MTY,2024-06-27 12:42:40.240060016,Basico,,Medio uso,Adulto
13319,5.16,7,3,Sofia,Gomez,50.0,CDMX,2024-06-27 19:16:58.154538640,Basico,,Medio uso,Adulto
13320,40.14,4,8,Sofia,Torres,67.0,Medellín,2024-06-28 01:51:16.069017264,Premium,,Medio uso,Adulto Mayor
13321,2.59,2,2,Luis,Garcia,41.0,GDL,2024-06-28 08:25:33.983495872,Premium,,Bajo uso,Adulto
13322,56.85,3,5,Mariana,Garcia,26.0,Bogotá,2024-06-28 14:59:51.897974496,Premium,,Medio uso,Joven
13323,16.310000000000002,1,3,Mariana,Lopez,30.0,Medellín,2024-06-28 21:34:09.812453120,Basico,,Bajo uso,Adulto
13324,60.66000000000001,6,7,Mariana,Gomez,19.0,Cali,2024-06-29 04:08:27.726931744,Basico,,Medio uso,Joven
13325,143.97000000000003,4,7,Carlos,Garcia,24.0,MTY,2024-06-29 10:42:45.641410352,Basico,,Medio uso,Joven
13326,31.18,2,8,Mateo,Ramirez,65.0,Bogotá,2024-06-29 17:17:03.555888976,Basico,,Medio uso,Adulto Mayor
13327,5.35,4,2,Mariana,Gomez,47.0,Medellín,2024-06-29 23:51:21.470367600,Basico,,Bajo uso,Adulto
13328,35.03,6,6,Sofia,Gomez,38.0,Cali,2024-06-30 06:25:39.384846208,Basico,"1,72947E+18",Medio uso,Adulto
13329,35.64,1,6,Sofia,Garcia,36.0,Cali,2024-06-30 12:59:57.299324832,Basico,,Medio uso,Adulto
13330,18.130000000000003,10,4,Mariana,Ramirez,42.0,,2024-06-30 19:34:15.213803456,Basico,,Alto uso,Adulto
13331,17.799999999999997,4,4,Mariana,Lopez,64.0,CDMX,2024-07-01 02:08:33.128282080,Basico,,Bajo uso,Adulto Mayor
13332,15.560000000000002,5,6,Sofia,Garcia,39.0,Bogotá,2024-07-01 08:42:51.042760688,Basico,"1,72912E+18",Medio uso,Adulto
13333,10.940000000000001,11,4,Carlos,Ramirez,28.0,GDL,2024-07-01 15:17:08.957239312,Premium,,Alto uso,Joven
13334,7.6899999999999995,11,3,Ana,Gomez,50.0,CDMX,2024-07-01 21:51:26.871717936,Basico,"1,71988E+18",Alto uso,Adulto
13335,8.940000000000001,4,3,Ana,Ramirez,49.0,,2024-07-02 04:25:44.786196560,Basico,,Bajo uso,Adulto
13336,14.98,6,4,Mariana,Gomez,38.0,,2024-07-02 11:00:02.700675168,Basico,,Medio uso,Adulto
13337,1.94,5,1,Luis,Garcia,56.0,GDL,2024-07-02 17:34:20.615153792,Premium,,Medio uso,Adulto
13338,11.48,3,6,Mariana,Garcia,37.0,CDMX,2024-07-03 00:08:38.529632416,Basico,,Medio uso,Adulto
13339,19.279999999999998,4,2,Mariana,Torres,25.0,GDL,2024-07-03 06:42:56.444111040,Premium,,Bajo uso,Joven
13340,74.04999999999998,6,8,Ana,Torres,59.0,Cali,2024-07-03 13:17:14.358589648,Basico,,Medio uso,Adulto
13341,15.690000000000001,5,3,Sofia,Torres,54.0,GDL,2024-07-03 19:51:32.273068272,Premium,,Medio uso,Adulto
13342,31.99,4,4,Mariana,Garcia,26.0,CDMX,2024-07-04 02:25:50.187546896,Basico,,Bajo uso,Joven
13343,21.7,5,4,Sofia,Lopez,42.0,CDMX,2024-07-04 09:00:08.102025504,Basico,,Medio uso,Adulto
13344,19.65,6,3,Sofia,Garcia,42.0,Bogotá,2024-07-04 15:34:26.016504128,Basico,,Medio uso,Adulto
13345,46.989999999999995,12,9,Luis,Ramirez,50.0,,2024-07-04 22:08:43.930982752,Basico,,Alto uso,Adulto
13346,23.169999999999998,9,3,Sofia,Garcia,19.0,GDL,2024-07-05 04:43:01.845461376,Premium,,Medio uso,Joven
13347,6.22,3,2,Ana,Garcia,36.0,Bogotá,2024-07-05 11:17:19.759939984,Basico,"1,72722E+18",Bajo uso,Adulto
13348,2.7399999999999998,6,3,Carlos,Gomez,63.0,CDMX,2024-07-05 17:51:37.674418608,Basico,,Medio uso,Adulto Mayor
13349,9.81,4,3,Carlos,Gomez,37.0,Bogotá,2024-07-06 00:25:55.588897232,Premium,,Bajo uso,Adulto
13350,82.17999999999999,4,7,Mateo,Gomez,59.0,Medellín,2024-07-06 07:00:13.503375856,Basico,,Medio uso,Adulto
13351,15.169999999999998,4,2,Mariana,Garcia,58.0,GDL,2024-07-06 13:34:31.417854464,Premium,,Bajo uso,Adulto
13352,25.63,8,3,Ana,Lopez,59.0,GDL,2024-07-06 20:08:49.332333088,Basico,,Medio uso,Adulto
13353,1.25,6,2,Sofia,Ramirez,46.0,Cali,2024-07-07 02:43:07.246811712,Premium,,Medio uso,Adulto
13354,26.830000000000002,9,7,Carlos,Ramirez,23.0,CDMX,2024-07-07 09:17:25.161290320,Basico,,Medio uso,Joven
13355,2.5,7,2,Ana,Lopez,34.0,Medellín,2024-07-07 15:51:43.075768944,Basico,,Medio uso,Adulto
13356,30.32,9,6,Carlos,Lopez,77.0,MTY,2024-07-07 22:26:00.990247568,Basico,,Medio uso,Adulto Mayor
13357,5.05,5,4,Sofia,Ramirez,42.0,GDL,2024-07-08 05:00:18.904726192,Basico,,Medio uso,Adulto
13358,36.79,6,6,Carlos,Torres,55.0,Medellín,2024-07-08 11:34:36.819204800,Basico,,Medio uso,Adulto
13359,14.62,6,5,Mariana,Gomez,21.0,Cali,2024-07-08 18:08:54.733683424,Basico,,Medio uso,Joven
13360,16.139999999999997,8,6,Mariana,Gomez,47.0,Bogotá,2024-07-09 00:43:12.648162048,Premium,"1,72619E+18",Medio uso,Adulto
13361,41.46,4,5,Mateo,Ramirez,37.0,CDMX,2024-07-09 07:17:30.562640672,Premium,,Medio uso,Adulto
13362,24.58,4,4,Mateo,Lopez,20.0,Bogotá,2024-07-09 13:51:48.477119280,Premium,,Bajo uso,Joven
13363,13.39,5,5,Carlos,Torres,40.0,Bogotá,2024-07-09 20:26:06.391597904,Premium,,Medio uso,Adulto
13364,0.0,4,0,Ana,Ramirez,68.0,Bogotá,2024-07-10 03:00:24.306076528,Premium,,Bajo uso,Adulto Mayor
13365,21.13,5,6,Mariana,Gomez,35.0,Medellín,2024-07-10 09:34:42.220555136,Premium,,Medio uso,Adulto
13366,30.6,5,6,Ana,Garcia,43.0,CDMX,2024-07-10 16:09:00.135033760,Premium,,Medio uso,Adulto
13367,40.76,6,7,Ana,Lopez,73.0,Bogotá,2024-07-10 22:43:18.049512384,Basico,,Medio uso,Adulto Mayor
13368,9.45,2,3,Carlos,Garcia,53.0,Bogotá,2024-07-11 05:17:35.963991008,Premium,,Bajo uso,Adulto
13369,26.58,3,4,Ana,Ramirez,25.0,MTY,2024-07-11 11:51:53.878469616,Premium,"1,72973E+18",Bajo uso,Joven
13370,6.540000000000001,5,2,Mariana,Gomez,34.0,Medellín,2024-07-11 18:26:11.792948240,Premium,,Medio uso,Adulto
13371,9.21,3,2,Sofia,Torres,48.0,GDL,2024-07-12 01:00:29.707426864,Basico,,Bajo uso,Adulto
13372,2.19,3,1,Mateo,Garcia,54.0,MTY,2024-07-12 07:34:47.621905488,Basico,,Bajo uso,Adulto
13373,39.74,5,7,Sofia,Torres,62.0,,2024-07-12 14:09:05.536384096,Premium,,Medio uso,Adulto Mayor
13374,11.900000000000002,4,6,Ana,Gomez,74.0,MTY,2024-07-12 20:43:23.450862720,Premium,,Medio uso,Adulto Mayor
13375,0.0,4,0,Sofia,Garcia,50.0,MTY,2024-07-13 03:17:41.365341344,Basico,,Bajo uso,Adulto
13376,22.099999999999998,3,5,Mariana,Torres,44.0,Bogotá,2024-07-13 09:51:59.279819952,Basico,,Medio uso,Adulto
13377,18.86,5,4,Mariana,Torres,62.0,,2024-07-13 16:26:17.194298576,Basico,,Medio uso,Adulto Mayor
13378,5.29,10,2,Ana,Garcia,21.0,,2024-07-13 23:00:35.108777200,Basico,,Alto uso,Joven
13379,39.44,0,9,Carlos,Gomez,39.0,Bogotá,2024-07-14 05:34:53.023255824,Basico,,Medio uso,Adulto
13380,10.25,4,3,Sofia,Torres,43.0,CDMX,2024-07-14 12:09:10.937734432,Basico,,Bajo uso,Adulto
13381,1.48,4,2,Carlos,Ramirez,49.0,,2024-07-14 18:43:28.852213056,Premium,,Bajo uso,Adulto
13382,17.88,6,6,Carlos,Garcia,41.0,Bogotá,2024-07-15 01:17:46.766691680,Premium,,Medio uso,Adulto
13383,26.73,2,4,Luis,Lopez,63.0,MTY,2024-07-15 07:52:04.681170304,Basico,,Bajo uso,Adulto Mayor
13384,27.880000000000003,11,5,Ana,Lopez,52.0,Cali,2024-07-15 14:26:22.595648912,Premium,"1,71806E+18",Alto uso,Adulto
13385,64.67,5,5,Mateo,Gomez,54.0,MTY,2024-07-15 21:00:40.510127536,Basico,,Medio uso,Adulto
13386,11.3,6,3,Mariana,Ramirez,49.0,CDMX,2024-07-16 03:34:58.424606160,Basico,,Medio uso,Adulto
13387,76.64999999999998,4,9,Mariana,Torres,24.0,Cali,2024-07-16 10:09:16.339084768,Basico,,Medio uso,Joven
13388,36.870000000000005,4,6,Ana,Lopez,50.0,Bogotá,2024-07-16 16:43:34.253563392,Premium,,Medio uso,Adulto
13389,13.32,5,5,Mateo,Gomez,48.0,MTY,2024-07-16 23:17:52.168042016,Premium,,Medio uso,Adulto
13390,2.92,3,2,Mariana,Ramirez,72.0,GDL,2024-07-17 05:52:10.082520640,Premium,,Bajo uso,Adulto Mayor
13391,14.48,4,4,Ana,Ramirez,78.0,Bogotá,2024-07-17 12:26:27.996999248,Basico,"1,72031E+18",Bajo uso,Adulto Mayor
13392,9.19,6,5,Mariana,Gomez,29.0,GDL,2024-07-17 19:00:45.911477872,Basico,,Medio uso,Joven
13393,19.54,7,2,Carlos,Gomez,28.0,MTY,2024-07-18 01:35:03.825956496,Basico,,Medio uso,Joven
13394,29.59,4,1,Sofia,Torres,41.0,Medellín,2024-07-18 08:09:21.740435120,Premium,"1,72048E+18",Bajo uso,Adulto
13395,14.86,5,4,Sofia,Gomez,25.0,,2024-07-18 14:43:39.654913728,Premium,,Medio uso,Joven
13396,18.97,4,4,Mariana,Torres,49.0,Bogotá,2024-07-18 21:17:57.569392352,Basico,,Bajo uso,Adulto
13397,15.29,2,3,Luis,Torres,74.0,Cali,2024-07-19 03:52:15.483870976,Basico,,Bajo uso,Adulto Mayor
13398,26.65,5,5,Mateo,Garcia,55.0,Cali,2024-07-19 10:26:33.398349584,Premium,,Medio uso,Adulto
13399,70.80000000000001,7,8,Mateo,Ramirez,77.0,Medellín,2024-07-19 17:00:51.312828208,Premium,,Medio uso,Adulto Mayor
13400,24.390000000000004,5,5,Mateo,Ramirez,39.0,GDL,2024-07-19 23:35:09.227306832,Basico,,Medio uso,Adulto
13401,18.2,3,5,Carlos,Ramirez,51.0,,2024-07-20 06:09:27.141785456,Premium,,Medio uso,Adulto
13402,18.06,3,7,Mateo,Garcia,36.0,Bogotá,2024-07-20 12:43:45.056264064,Basico,,Medio uso,Adulto
13403,54.74999999999999,5,7,Sofia,Torres,69.0,CDMX,2024-07-20 19:18:02.970742688,Basico,,Medio uso,Adulto Mayor
13404,32.08,2,5,Carlos,Torres,37.0,GDL,2024-07-21 01:52:20.885221312,Basico,,Medio uso,Adulto
13405,40.82,3,5,Ana,Gomez,73.0,Cali,2024-07-21 08:26:38.799699936,Basico,,Medio uso,Adulto Mayor
13406,17.11,12,3,Mateo,Garcia,31.0,CDMX,2024-07-21 15:00:56.714178544,Basico,,Alto uso,Adulto
13407,29.59,6,2,Mateo,Gomez,50.0,CDMX,2024-07-21 21:35:14.628657168,Basico,,Medio uso,Adulto
13408,23.6,7,5,Ana,Garcia,27.0,Medellín,2024-07-22 04:09:32.543135792,Basico,,Medio uso,Joven
13409,18.220000000000002,5,5,Mateo,Gomez,33.0,,2024-07-22 10:43:50.457614416,Basico,,Medio uso,Adulto
13410,2.16,3,3,Ana,Lopez,79.0,Medellín,2024-07-22 17:18:08.372093024,Basico,,Bajo uso,Adulto Mayor
13411,19.01,7,3,Carlos,Ramirez,21.0,GDL,2024-07-22 23:52:26.286571648,Basico,,Medio uso,Joven
13412,35.19,6,10,Sofia,Ramirez,44.0,CDMX,2024-07-23 06:26:44.201050272,Premium,,Alto uso,Adulto
13413,7.79,5,1,Ana,Torres,45.0,Medellín,2024-07-23 13:01:02.115528880,Basico,,Medio uso,Adulto
13414,17.41,2,5,Luis,Lopez,78.0,CDMX,2024-07-23 19:35:20.030007504,Basico,,Medio uso,Adulto Mayor
13415,35.58,5,6,Ana,Ramirez,60.0,Medellín,2024-07-24 02:09:37.944486128,Premium,,Medio uso,Adulto Mayor
13416,31.47,4,5,Mateo,Torres,33.0,GDL,2024-07-24 08:43:55.858964752,Basico,,Medio uso,Adulto
13417,36.88999999999999,5,5,Carlos,Lopez,76.0,,2024-07-24 15:18:13.773443360,Basico,,Medio uso,Adulto Mayor
13418,36.199999999999996,6,3,Mariana,Ramirez,69.0,Bogotá,2024-07-24 21:52:31.687921984,Basico,,Medio uso,Adulto Mayor
13419,12.74,5,3,Carlos,Gomez,50.0,GDL,2024-07-25 04:26:49.602400608,Premium,,Medio uso,Adulto
13420,1.17,1,2,Mariana,Garcia,65.0,,2024-07-25 11:01:07.516879232,Premium,,Bajo uso,Adulto Mayor
13421,19.51,5,5,Ana,Lopez,36.0,GDL,2024-07-25 17:35:25.431357840,Basico,,Medio uso,Adulto
13422,15.219999999999999,8,4,Sofia,Torres,38.0,MTY,2024-07-26 00:09:43.345836464,Premium,"1,71755E+18",Medio uso,Adulto
13423,17.7,10,6,Luis,Lopez,39.0,Cali,2024-07-26 06:44:01.260315088,Basico,,Alto uso,Adulto
13424,13.65,10,7,Carlos,Torres,26.0,MTY,2024-07-26 13:18:19.174793696,Premium,,Alto uso,Joven
13425,10.850000000000001,5,3,Mateo,Lopez,26.0,Bogotá,2024-07-26 19:52:37.089272320,Basico,,Medio uso,Joven
13426,3.77,8,2,Mariana,Torres,26.0,MTY,2024-07-27 02:26:55.003750944,Premium,,Medio uso,Joven
13427,11.33,6,3,Mateo,Ramirez,44.0,CDMX,2024-07-27 09:01:12.918229568,Basico,,Medio uso,Adulto
13428,31.6,2,6,Sofia,Gomez,34.0,CDMX,2024-07-27 15:35:30.832708176,Basico,,Medio uso,Adulto
13429,10.19,4,4,Mariana,Ramirez,61.0,Medellín,2024-07-27 22:09:48.747186800,Premium,,Bajo uso,Adulto Mayor
13430,21.939999999999998,8,3,Carlos,Gomez,74.0,Medellín,2024-07-28 04:44:06.661665424,Premium,,Medio uso,Adulto Mayor
13431,2.31,3,3,Ana,Ramirez,62.0,GDL,2024-07-28 11:18:24.576144048,Basico,,Bajo uso,Adulto Mayor
13432,18.4,7,4,Mateo,Ramirez,25.0,GDL,2024-07-28 17:52:42.490622656,Basico,,Medio uso,Joven
13433,17.259999999999998,11,3,Sofia,Lopez,33.0,,2024-07-29 00:27:00.405101280,Basico,,Alto uso,Adulto
13434,0.0,4,0,Carlos,Garcia,35.0,,2024-07-29 07:01:18.319579904,Basico,,Bajo uso,Adulto
13435,13.059999999999999,2,3,Carlos,Torres,78.0,Bogotá,2024-07-29 13:35:36.234058512,Basico,,Bajo uso,Adulto Mayor
13436,21.180000000000003,2,4,Carlos,Torres,76.0,Cali,2024-07-29 20:09:54.148537136,Basico,"1,72575E+18",Bajo uso,Adulto Mayor
13437,1.18,5,1,Carlos,Torres,50.0,Medellín,2024-07-30 02:44:12.063015760,Basico,,Medio uso,Adulto
13438,14.940000000000001,5,5,Mariana,Gomez,18.0,GDL,2024-07-30 09:18:29.977494384,Basico,,Medio uso,Joven
13439,3.59,6,2,Carlos,Torres,29.0,CDMX,2024-07-30 15:52:47.891972992,Basico,,Medio uso,Joven
13440,45.56,5,5,Mateo,Torres,23.0,CDMX,2024-07-30 22:27:05.806451616,Basico,,Medio uso,Joven
13441,42.63999999999999,4,10,Sofia,Lopez,58.0,Cali,2024-07-31 05:01:23.720930240,Basico,,Alto uso,Adulto
13442,46.5,8,11,Mariana,Ramirez,72.0,Medellín,2024-07-31 11:35:41.635408864,Premium,"1,71901E+18",Alto uso,Adulto Mayor
13443,18.31,5,5,Carlos,Torres,22.0,Medellín,2024-07-31 18:09:59.549887472,Basico,,Medio uso,Joven
13444,24.640000000000004,6,6,Luis,Garcia,76.0,CDMX,2024-08-01 00:44:17.464366096,Basico,,Medio uso,Adulto Mayor
13445,17.73,6,4,Luis,Torres,33.0,Medellín,2024-08-01 07:18:35.378844720,Basico,"1,72472E+18",Medio uso,Adulto
13446,12.07,7,2,Sofia,Gomez,35.0,Cali,2024-08-01 13:52:53.293323328,Basico,,Medio uso,Adulto
13447,46.96000000000001,4,8,Ana,Gomez,66.0,,2024-08-01 20:27:11.207801952,Premium,,Medio uso,Adulto Mayor
13448,10.629999999999999,2,2,Ana,Gomez,35.0,CDMX,2024-08-02 03:01:29.122280576,Basico,,Bajo uso,Adulto
13449,35.980000000000004,3,4,Mariana,Torres,18.0,Medellín,2024-08-02 09:35:47.036759200,Basico,,Bajo uso,Joven
13450,21.02,3,4,Mariana,Lopez,36.0,CDMX,2024-08-02 16:10:04.951237808,Premium,"1,7261E+18",Bajo uso,Adulto
13451,30.389999999999997,3,5,Mariana,Garcia,71.0,Medellín,2024-08-02 22:44:22.865716432,Premium,,Medio uso,Adulto Mayor
13452,4.1499999999999995,4,3,Ana,Torres,78.0,Medellín,2024-08-03 05:18:40.780195056,Basico,,Bajo uso,Adulto Mayor
13453,7.38,4,3,Luis,Lopez,25.0,CDMX,2024-08-03 11:52:58.694673680,Basico,,Bajo uso,Joven
13454,15.62,3,3,Ana,Lopez,20.0,Cali,2024-08-03 18:27:16.609152288,Basico,,Bajo uso,Joven
13455,4.74,5,1,Mateo,Torres,75.0,CDMX,2024-08-04 01:01:34.523630912,Basico,,Medio uso,Adulto Mayor
13456,37.99,7,8,Carlos,Torres,42.0,Cali,2024-08-04 07:35:52.438109536,Basico,"1,7242E+18",Medio uso,Adulto
13457,10.450000000000001,7,4,Mariana,Lopez,75.0,GDL,2024-08-04 14:10:10.352588144,Basico,,Medio uso,Adulto Mayor
13458,53.64,7,7,Luis,Lopez,22.0,Medellín,2024-08-04 20:44:28.267066768,Basico,,Medio uso,Joven
13459,18.68,6,6,Sofia,Lopez,72.0,,2024-08-05 03:18:46.181545392,Premium,,Medio uso,Adulto Mayor
13460,50.07,8,10,Sofia,Torres,57.0,MTY,2024-08-05 09:53:04.096024016,Basico,,Alto uso,Adulto
13461,8.45,5,4,Carlos,Lopez,36.0,Bogotá,2024-08-05 16:27:22.010502624,Basico,,Medio uso,Adulto
13462,3.2199999999999998,4,3,Luis,Gomez,35.0,Bogotá,2024-08-05 23:01:39.924981248,Premium,,Bajo uso,Adulto
13463,5.699999999999999,4,2,Ana,Torres,67.0,CDMX,2024-08-06 05:35:57.839459872,Basico,,Bajo uso,Adulto Mayor
13464,15.91,7,3,Ana,Gomez,70.0,Bogotá,2024-08-06 12:10:15.753938496,Basico,,Medio uso,Adulto Mayor
13465,21.5,2,3,Mateo,Ramirez,48.0,Medellín,2024-08-06 18:44:33.668417104,Basico,,Bajo uso,Adulto
13466,4.41,4,2,Mateo,Torres,50.0,,2024-08-07 01:18:51.582895728,Basico,,Bajo uso,Adulto
13467,7.19,6,1,Ana,Ramirez,64.0,,2024-08-07 07:53:09.497374352,Basico,"1,72282E+18",Medio uso,Adulto Mayor
13468,39.510000000000005,9,6,Sofia,Lopez,35.0,Bogotá,2024-08-07 14:27:27.411852960,Basico,,Medio uso,Adulto
13469,0.44,7,1,Mariana,Lopez,78.0,Medellín,2024-08-07 21:01:45.326331584,Basico,,Medio uso,Adulto Mayor
13470,38.53,8,6,Sofia,Garcia,74.0,Cali,2024-08-08 03:36:03.240810208,Basico,,Medio uso,Adulto Mayor
13471,19.0,5,4,Mateo,Lopez,56.0,Bogotá,2024-08-08 10:10:21.155288832,Premium,,Medio uso,Adulto
13472,42.87,9,7,Carlos,Ramirez,33.0,CDMX,2024-08-08 16:44:39.069767440,Basico,,Medio uso,Adulto
13473,21.069999999999997,6,4,Ana,Lopez,47.0,Bogotá,2024-08-08 23:18:56.984246064,Basico,,Medio uso,Adulto
13474,4.76,8,1,Mateo,Torres,33.0,Cali,2024-08-09 05:53:14.898724688,Premium,,Medio uso,Adulto
13475,19.68,14,7,Mateo,Lopez,64.0,Bogotá,2024-08-09 12:27:32.813203312,Basico,,Alto uso,Adulto Mayor
13476,42.059999999999995,12,7,Mariana,Garcia,55.0,Medellín,2024-08-09 19:01:50.727681920,Basico,,Alto uso,Adulto
13477,20.189999999999998,3,4,Ana,Lopez,58.0,GDL,2024-08-10 01:36:08.642160544,Basico,,Bajo uso,Adulto
13478,20.68,4,5,Mariana,Ramirez,24.0,,2024-08-10 08:10:26.556639168,Premium,,Medio uso,Joven
13479,63.14,7,5,Ana,Ramirez,31.0,Bogotá,2024-08-10 14:44:44.471117792,Basico,,Medio uso,Adulto
13480,9.7,3,3,Mariana,Lopez,60.0,Medellín,2024-08-10 21:19:02.385596400,Premium,,Bajo uso,Adulto Mayor
13481,17.3,4,3,Sofia,Ramirez,70.0,CDMX,2024-08-11 03:53:20.300075024,Premium,,Bajo uso,Adulto Mayor
13482,43.8,2,6,Carlos,Ramirez,47.0,CDMX,2024-08-11 10:27:38.214553648,Basico,,Medio uso,Adulto
13483,0.98,2,1,Carlos,Garcia,65.0,Cali,2024-08-11 17:01:56.129032256,Basico,,Bajo uso,Adulto Mayor
13484,36.02,1,3,Ana,Torres,42.0,,2024-08-11 23:36:14.043510880,Basico,,Bajo uso,Adulto
13485,6.11,9,1,Luis,Garcia,49.0,MTY,2024-08-12 06:10:31.957989504,Basico,,Medio uso,Adulto
13486,5.58,4,1,Mateo,Gomez,55.0,CDMX,2024-08-12 12:44:49.872468128,Basico,"1,73457E+18",Bajo uso,Adulto
13487,19.87,3,4,Mateo,Garcia,39.0,MTY,2024-08-12 19:19:07.786946736,Basico,,Bajo uso,Adulto
13488,8.27,4,3,Ana,Lopez,76.0,CDMX,2024-08-13 01:53:25.701425360,Premium,,Bajo uso,Adulto Mayor
13489,39.769999999999996,6,6,Mariana,Torres,33.0,GDL,2024-08-13 08:27:43.615903984,Basico,,Medio uso,Adulto
13490,14.559999999999999,4,4,Luis,Lopez,69.0,Cali,2024-08-13 15:02:01.530382608,Premium,"1,73448E+18",Bajo uso,Adulto Mayor
13491,36.65,6,6,Sofia,Gomez,46.0,,2024-08-13 21:36:19.444861216,Premium,,Medio uso,Adulto
13492,22.9,8,4,Mariana,Torres,33.0,CDMX,2024-08-14 04:10:37.359339840,Basico,,Medio uso,Adulto
13493,131.88,6,4,Mariana,Ramirez,29.0,Bogotá,2024-08-14 10:44:55.273818464,Premium,"1,71815E+18",Medio uso,Joven
13494,25.470000000000002,5,5,Ana,Garcia,34.0,GDL,2024-08-14 17:19:13.188297072,Basico,,Medio uso,Adulto
13495,21.650000000000002,7,3,Ana,Lopez,54.0,CDMX,2024-08-14 23:53:31.102775696,Premium,,Medio uso,Adulto
13496,24.51,5,6,Mateo,Gomez,44.0,GDL,2024-08-15 06:27:49.017254320,Basico,,Medio uso,Adulto
13497,47.059999999999995,7,10,Ana,Ramirez,42.0,Bogotá,2024-08-15 13:02:06.931732944,Basico,,Alto uso,Adulto
13498,32.78,3,6,Ana,Garcia,30.0,CDMX,2024-08-15 19:36:24.846211552,Premium,,Medio uso,Adulto
13499,37.24,7,7,Ana,Ramirez,25.0,Bogotá,2024-08-16 02:10:42.760690176,Basico,,Medio uso,Joven
13500,11.17,7,5,Mateo,Garcia,73.0,CDMX,2024-08-16 08:45:00.675168800,Premium,,Medio uso,Adulto Mayor
13501,2.75,5,3,Sofia,Torres,22.0,GDL,2024-08-16 15:19:18.589647424,Basico,,Medio uso,Joven
13502,24.63,5,4,Sofia,Ramirez,29.0,GDL,2024-08-16 21:53:36.504126032,Basico,,Medio uso,Joven
13503,6.78,2,3,Ana,Ramirez,58.0,,2024-08-17 04:27:54.418604656,Basico,,Bajo uso,Adulto
13504,35.61,3,6,Mateo,Ramirez,20.0,Medellín,2024-08-17 11:02:12.333083280,Premium,,Medio uso,Joven
13505,1.06,7,1,Sofia,Torres,52.0,,2024-08-17 17:36:30.247561888,Basico,,Medio uso,Adulto
13506,4.1,2,2,Mariana,Gomez,50.0,MTY,2024-08-18 00:10:48.162040512,Premium,,Bajo uso,Adulto
13507,33.11,5,7,Sofia,Garcia,74.0,MTY,2024-08-18 06:45:06.076519136,Premium,,Medio uso,Adulto Mayor
13508,30.520000000000003,5,6,Sofia,Ramirez,39.0,MTY,2024-08-18 13:19:23.990997760,Premium,,Medio uso,Adulto
13509,6.57,2,4,Mateo,Torres,67.0,CDMX,2024-08-18 19:53:41.905476368,Premium,"1,7312E+18",Bajo uso,Adulto Mayor
13510,6.88,3,2,Mariana,Gomez,73.0,Medellín,2024-08-19 02:27:59.819954992,Basico,,Bajo uso,Adulto Mayor
13511,13.200000000000001,8,6,Mateo,Garcia,61.0,MTY,2024-08-19 09:02:17.734433616,Premium,"1,73094E+18",Medio uso,Adulto Mayor
13512,2.34,3,2,Ana,Torres,26.0,MTY,2024-08-19 15:36:35.648912240,Premium,,Bajo uso,Joven
13513,9.629999999999999,8,3,Carlos,Garcia,58.0,Bogotá,2024-08-19 22:10:53.563390848,Premium,,Medio uso,Adulto
13514,54.56999999999999,8,8,Sofia,Ramirez,35.0,Bogotá,2024-08-20 04:45:11.477869472,Basico,,Medio uso,Adulto
13515,77.74,8,9,Carlos,Gomez,67.0,,2024-08-20 11:19:29.392348096,Basico,,Medio uso,Adulto Mayor
